film,review,sentiment,sentiment_category
Elemental,really love movie love use element metaphor different race interracial relationship grandmother came okinawa kind really touched reminded story married grandfather army came america dad brother,0.3416666666666666,positive
Elemental,good film heartwarming character development note comedy overall great watching experience,0.5,positive
Elemental,one best heartfelt pixar film seen long time one actually deserves oscar whole world bask story,0.22999999999999998,positive
Elemental,tear great movie adult kid,0.45,positive
Elemental,absolutely perfect may bit harder younger kid understand actually going visually brilliant incredible story two complete opposite,0.35000000000000003,positive
Elemental,25 csn say wish cute romantic great look american immigrantion pressure first generation adult trying live pressure,0.25519480519480525,positive
Elemental,ill share posted somewhere else love movie much beautiful story love story one sweetest couple ever seen screen story gratitude parent story growth selfdiscovery story struggle immigrant incredible simple yet complex feature character amazing visuals awesome voice acting superb score talk score thomas newman get hate film got premiered listen critic anymore better judge short movie love made love 1010,0.328125,positive
Elemental,movie way underrated pixar made made 3 movie better one car 1souland toy story 2 side note seen incredibles 1 2onward turning red animation movie might best ever seen 2023even know 2 story almost entertainingthis pixars 3rd 4th best movie yet let u hope keep making good movie 1010,0.5333333333333333,positive
Elemental,drug conceived sold bought bizarre universe pretty colorful make sense basic plot otherwise familiar point triteness abstract character cartoonish dialog gave nothing care even catastrophe roadrunnercoyote aspect lack true loss surprise pixar film usually heart,0.20357142857142854,positive
Elemental,think going like movie much speaks first gen love story super sweet well,0.32666666666666666,positive
Elemental,e una pelicula hermosa de principio fin sin duda una de la mejores de 2023 con una dinamica de personajes interesantes efectos visuales atrapantes con un relato que contar elemental e sobre amor descubrimiento familia con los personajes principales tan diferentes en tantas formas no deja ver mãs allã de eso mostrando ahi donde coincidimos,0.0,neutral
Elemental,beautiful ðð,0.85,positive
Elemental,e la mejor pelicula de pixar,0.0,neutral
Elemental,honestly made remember missing without relationship bought 3 day ago already rewatched 5 time âbout start 6th,0.19999999999999998,neutral
Elemental,perfect pick long day heartwarming beautiful rewatching future many many time,0.4666666666666666,positive
Elemental,super entertaining heartfelt movie great connection director life movie got massive flak bad trailer great movie whole family charming love story,0.31333333333333335,positive
Elemental,easily best 2023 movie,1.0,positive
Elemental,sure movie seeing preview love animated movie eventually watched came disney plus actually sad see theater absolutely love love story two people falling love also loving embracing also loved emotional intelligence empathy wade show since many men find need hide emotion reminds frozen 2 kristoff say love fragile hope animated film keep touching emotion color overall visuals pretty notice something new time watch overall great movie liked inside think like movie,0.34665071770334926,positive
Elemental,movie heart warming tug heart string absolute favorite movie mine,0.35,positive
Elemental,one greatest pixar movie last year emotionally,0.3333333333333333,positive
Elemental,muy bonitooo la animaciã³n espectacular la historia conmovedora,0.0,neutral
Elemental,amazing film reminds love life belief change anything anyone 100 recommend couple relatable message clear precise beautiful animation character storyline wait sequel stop watching lovely film,0.4916666666666667,positive
Elemental,major critic criticize absolutely amazing movie adult watch movie forget full grown adult much imagination left see truly exists teenager preteen share simple thing life love love go long way come truly mean go beyond point animation else people see story really mean definition love everyone expects lover exact hobby enjoyment little thing life criticizers get movie entertainment true meaning life life without love one life live life start soon find love people say oh alone living perfectly fine well one life live life go direction direct many people world struggle find love looking someone match two opposite attract feel like ever love person different remember black white opposite still look good together could million relationship people think would never go way disney thanks making wonderful movie halfway watching realized never wanted movie end quite literally beautiful storyline mean love meant life movie elemental supposed inspire teenager preteen enjoy life one live save explore world thousand people meet world decide one little spot take lot become inspired certain thing folk used tell try exploring new thing boy wish knew right thousand opportunity going try person reading make sure enjoy life let others drag love lifetime thing enjoy last elemental bright meaning disney manages pull good bad movie one one good movie would recommend family friend,0.2414236706689537,positive
